uid,title,synopsis,genres,aired,episodes,members,popularity,ranked,score,img_url,year,genre
14833,Maoyuu Maou Yuusha,"Fifteen years have passed since the war between humans and demons began. Dissatisfied with their slow advance into the Demon Realm, the Hero abandons his companions to quickly forge ahead towards the Demon Queen's castle. Upon his arrival at the royal abode, the Hero makes a startling discovery: not only is the Demon Queen a woman of unparalleled beauty, but she also seeks the Hero's help. Confused by this unexpected turn of events, the Hero refuses to ally himself with his enemy, claiming that the war the demons have waged is tearing the Southern Nations apart. 
 
However, the Demon Queen rebuts, arguing that the war has not only united humanity but has also brought them wealth and prosperity, providing evidence to support her claims. Furthermore, she explains that if the war were to end, the supplies sent by the Central Nations in aid to the Southern Nations would cease, leaving hundreds of thousands to starve. Fortunately, she offers the Hero a way to end the war while bringing hope not only to the Southern Nations, but also to the rest of the world, though she will need his assistance to make this a reality. 
 
Finally convinced, the Hero agrees to join his now former enemy in her quest. Vowing to stay together through sickness and health, they set off for the human world. 
 
[Written by MAL Rewrite]","['Adventure', 'Demons', 'Romance', 'Fantasy']","Jan 5, 2013 to Mar 30, 2013",12.0,291292,332,2155.0,7.39,https://cdn.myanimelist.net/images/anime/4/46041.jpg,2013,Adventure
191,Love Hina Christmas Special: Silent Eve,"As another round of preliminary tests approach for Keitaro, so does Christmas. And as the first Christmas of the millenium, there is a rumor that if one confesses his love on this special eve it will come true. Keitaro has decided what he needs to do on this Christmas eve, but being a retaker can he afford taking attention away from the tests on the same day... 
 
The Winter has begun in Hinata. X-mas is coming up. There are rumors about this special christmas eve: If someone is going to confess his love on this christmas eve, any wish will come true. Keitaro decides to confess his love to Naru. But he isn't the only one confessing on this christmas eve... 
 
(Source: ANN)","['Slice of Life', 'Comedy', 'Romance']","Dec 25, 2000",1.0,50853,1873,2154.0,7.39,https://cdn.myanimelist.net/images/anime/11/82467.jpg,2000,Slice of Life
633,Legend of Basara,"In a small village, twins are born: a boy, Tatara, and a girl, Sarasa. The prophet Nagi declares that Tatara is the chosen one who will free Japan from the tyrannical rule of the King and his four sons. But when the ruthless Red King slays Tatara, Sarasa must take on her brother's name and responsibilities and embark on a quest to free Japan and deliver vengeance to the Red King.  
 
(Source: ANN)","['Adventure', 'Romance', 'Drama', 'Shoujo']","Apr 3, 1998 to Jun 26, 1998",13.0,8728,4584,2153.0,7.39,https://cdn.myanimelist.net/images/anime/4/21210.jpg,1998,Adventure
6707,Kuroshitsuji II,"The stage of  Kuroshitsuji II  opens on the life of Alois Trancy, the young heir to the Trancy earldom. Though he is privileged now, such was not always the case for the hot-tempered boy. Kidnapped and forced into slavery at a young age, he was eventually rescued and returned home, only to have his beloved father pass away soon after. 
 
However, there are certain individuals who doubt Alois' story and legitimacy. And rightfully so, because things in the Trancy household are not as they appear, starting with Alois' black-clad butler with supernatural abilities, Claude Faustus. Who exactly is the mysterious Claude, and what connection does he have with Alois? 
 
Amid the web of lies and deceit running rampant in the mansion, the bond between Alois and Claude will be tested as hell itself arrives at their doorstep. 
 
[Written by MAL Rewrite]","['Action', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","Jul 2, 2010 to Sep 17, 2010",12.0,353631,266,2152.0,7.39,https://cdn.myanimelist.net/images/anime/4/50499.jpg,2010,Action
9213,Kowarekake no Orgel,"In 2039, helper androids are widespread as general purpose electronics. 
 
Keiichiro lost his family in a traffic accident and retired from his band. One day, he finds an android of an old model in a garbage dump. He takes her home, but after taking her to a repair shop he was told that she couldn't be repaired, so he plans to throw her away. The next day, Keiichiro finds her making breakfast for him. Thus begin the summer days of an android with no memories and a dreamless boy.","['Drama', 'Music', 'Sci-Fi', 'Slice of Life']","Dec 31, 2009",1.0,30884,2525,2195.0,7.38,https://cdn.myanimelist.net/images/anime/2/25552.jpg,2009,Drama
101,Air,"Yukito Kunisaki is on a journey in search of the Winged Maiden who was bound to the sky centuries ago, after hearing an old childhood tale from his mother. As Yukito shows his puppet show to people in an attempt to make some money, he finds himself in a small town in which he did not expect to stay very long. However, when he meets an unusual girl named Misuzu, things take a drastic turn as he is invited to stay with her. 
 
By staying in the quaint town, Yukito soon becomes friends with the locals. As he gets to know them better, he learns of their problems and decides to help, putting his search for the Winged Maiden on hold. With his search on hold, and his growing attachment to Misuzu and the small town, will Yukito ever find the Winged Maiden, or is she closer than he thought? 
 
[Written by MAL Rewrite]","['Slice of Life', 'Supernatural', 'Drama', 'Romance']","Jan 7, 2005 to Mar 25, 2005",12.0,236436,429,2175.0,7.38,https://cdn.myanimelist.net/images/anime/8/22059.jpg,2005,Slice of Life
2986,Bamboo Blade,"Kojirou is the kendo instructor for Muroe High School and he's totally broke. But then an unexpected chance is given to him: his team must win against his senpai's team and the prize is: free meals for a whole year! Now, the only problem left... where to find girls skilled enough and willing to join the kendo team?","['Comedy', 'School', 'Seinen', 'Sports']","Oct 2, 2007 to Apr 1, 2008",26.0,74972,1421,2177.0,7.38,https://cdn.myanimelist.net/images/anime/13/6979.jpg,2007,Comedy
19163,Date A Live II,"Spirits are otherworldly entities with immense power, capable of creating spatial quakes whenever they appear. One way of dealing with them is through brute force and killing them... or making them fall in love and sealing their powers.  
 
Having sealed three Spirits, Shidou Itsuka continues his mission with Ratatoskr in locating more spirits and dating them, to ensure the world's safety from further destruction. However, this time around, their problems will not be limited to Spirits as a more imposing threat seems to have noticed their activities. 
 
[Written by MAL Rewrite] 
","['Comedy', 'Harem', 'Mecha', 'Romance', 'School', 'Sci-Fi']","Apr 12, 2014 to Jun 14, 2014",10.0,349133,269,2237.0,7.37,https://cdn.myanimelist.net/images/anime/5/76003.jpg,2014,Comedy
117,El Hazard: The Magnificent World,"When Makoto Mizuhara discovers an old monument in his school and awakens a beautiful woman he, his teacher, his worst enemy and one of his female friends is transported to the magnificent world of El Hazard. There they discovers that they have received special powers. Makoto and his teacher Fujisawa land in a jungle and save a princess from very large bugs. Makoto's friend Nanami lands in a desert. And Makoto's rival, Jinnai, lands in the middle of the bug's kingdom and becomes their general, plotting to destroy Makoto and his new friends. After  having his attacks repelled by Makoto several times, Jinnai learns about an ultimate weapon, the demon Ifurita. Everyone sets out to find it, and when they do Makoto learns that she is the same woman that sent them to El Hazard. But the one gaining control of her is Jinnai. 
 
(Source: ANN)","['Adventure', 'Comedy', 'Fantasy', 'Romance']","May 26, 1995 to Jan 25, 1996",7.0,13779,3801,2239.0,7.37,https://cdn.myanimelist.net/images/anime/12/23429.jpg,1995,Adventure
352,Motto! Ojamajo Doremi,"After the losing of magical ability to become witches, they once again become them. But, now they have to go through tests from the Witches of the Witch World. They also meet a new member, from New York, U.S. comes Momoko (the yellow Ojamajo).  
 
(Source: ANN)","['Magic', 'Fantasy', 'Comedy', 'Shoujo']","Feb 4, 2001 to Jan 27, 2002",50.0,13511,3829,2254.0,7.37,https://cdn.myanimelist.net/images/anime/5/36629.jpg,2001,Magic
5034,Shikabane Hime: Kuro,"A direct continuation of Shikabane Hime: Aka, taking place six months after Tagami Keisei's death at the hands of the Shichisei (Seven Stars), a group of elite Shikabane who act on more than just regrets. As per Keisei's dying wish, Kagami Ouri formed a temporary contract with Makina to save her from degenerating into a Shikabane. Since then, Ouri's been training to become a proper monk so that he can remain contracted to Makina and help her fight against the Shichisei -- the ones who originally killed Makina, the entire Hoshimura family, and now Keisei. However, the traitorous monk Shishidou Akasha has sided with the Shichisei in an attempt to destroy all Shikabane Hime and the entire monk organization that uses them -- Kougon Sect.","['Action', 'Horror']","Jan 1, 2009 to Mar 26, 2009",12.0,62063,1632,2257.0,7.37,https://cdn.myanimelist.net/images/anime/3/29945.jpg,2009,Action
27969,Hana to Alice: Satsujin Jiken,"Tetsuko ""Alice"" Arisugawa, a transfer student to Ishinomori Middle School, hears a strange rumor that one year ago, ""Judas was killed by four other Judas"" in Class 1. While investigating, Alice discovers that the only person who may know the truth, Alice's classmate Hana, lives next door to her in the ""Flower House"" that everyone is scared of... 
 
Eager to know more about the Judas murder, Alice sneaks into the Flower House to ask the reclusive Hana for more information about the Judas murder and why she's a recluse. The chance meeting of Hana and Alice sets them off on an adventure to solve the mystery of the ""smallest murder in the world."" 
 
(Source: Anime Limited)","['Slice of Life', 'Mystery', 'Drama']","Feb 20, 2015",1.0,22374,3029,2280.0,7.36,https://cdn.myanimelist.net/images/anime/12/71197.jpg,2015,Slice of Life
3958,Kannagi,"Based on a shounen manga by Takenashi Eri, serialised in Comic REX. 
 
Our unlucky protagonist, Jin, uses the trunk of a sacred tree to carve a statue for a school project. When he takes it outside, to his surprise it begins absorbing the surrounding earth and transforms into, hold your breath on this one, a girl! So like all similar setups this guardian deity is pretty pissed that her tree was cut down and lives with Jin while she takes out her anger on squashing bugs....er, cleaning the ""Impurities.""","['Comedy', 'School', 'Shounen', 'Supernatural']","Oct 4, 2008 to Dec 27, 2008",13.0,121523,925,2286.0,7.36,https://cdn.myanimelist.net/images/anime/3/19724.jpg,2008,Comedy
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,"In the year 2314 AD, the world is at peace. Thanks to the sacrifices of Celestial Being and its mobile suit pilots, the people of Earth experience a time of prosperity and unity, enjoying tranquil lives once thought impossible. Celestial Being, an organization once painted as villains by the Earth Sphere Federation, now exists in public perception as a group of heroes, celebrated in film and culture. 
 
When an extraterrestrial threat arrives on Earth, threatening the newly acquired calm stasis, Celestial Being springs back into action. Led by ace pilot Setsuna F. Seiei, the Gundam Meisters of the group battle the hostile alien forces, teaming up with old rivals to protect the human race from certain doom. 
 
[Written by MAL Rewrite] 
","['Action', 'Mecha', 'Sci-Fi', 'Space']","Sep 18, 2010",1.0,47460,1968,2290.0,7.36,https://cdn.myanimelist.net/images/anime/11/30563.jpg,2010,Action
